,Machine 1,Machine 2,Machine 3,Machine 4,Machine 5,Machine 6,Machine 7,Machine 8,Machine 9,Machine 10,Choice
577,0,0,0,0,0,0,0,0,0,0,3
578,0,0,0,0,0,0,0,0,0,0,8
579,0,0,0,0,0,0,0,0,0,0,7
580,1,0,0,0,0,1,1,0,0,0,7
581,0,0,0,0,0,0,0,0,1,0,6
582,0,0,0,0,0,0,0,1,1,0,1
583,0,0,0,1,1,0,0,1,1,0,8
584,0,0,0,0,0,0,0,0,0,0,9
585,0,0,0,0,0,0,0,0,0,0,9
586,1,0,0,0,0,0,0,1,0,1,8
587,0,0,0,0,1,0,1,0,1,0,9
588,0,1,0,0,1,0,0,0,0,0,8
589,0,0,0,0,1,0,0,0,0,0,7
590,0,0,0,0,1,0,0,0,1,0,4
591,0,0,0,0,0,0,0,1,0,0,6
592,0,0,0,0,0,0,0,0,0,0,9
593,1,0,0,0,0,0,0,0,0,0,6
594,0,0,0,0,1,0,0,0,0,0,2
595,0,1,0,0,0,0,0,0,0,0,7
596,0,0,0,0,0,0,0,0,0,0,3
597,1,0,0,0,0,0,0,0,0,0,10
598,0,0,0,0,0,0,0,0,0,0,9
599,0,0,0,0,0,0,0,1,0,0,4
600,0,0,0,0,0,0,0,1,0,0,5
601,0,1,0,0,1,0,1,0,0,0,4
602,0,0,0,0,0,0,0,1,0,0,3
603,1,0,0,0,1,0,0,0,0,0,3
604,0,0,0,0,1,0,0,0,0,0,1
605,1,0,0,0,0,0,0,0,0,0,6
606,0,0,0,0,0,0,0,0,0,1,2
607,0,0,0,0,0,0,0,0,0,0,7
608,0,0,0,1,0,0,1,0,0,0,8
609,0,0,0,0,1,0,0,0,0,0,2
610,0,0,0,0,0,0,0,0,0,0,6
611,0,1,0,0,0,0,0,0,0,0,10
612,0,0,0,1,0,0,0,1,0,0,3
613,0,0,0,0,0,0,0,0,1,0,5
614,0,0,0,0,1,0,0,0,0,0,3
615,0,0,0,0,0,0,0,0,0,0,8
616,0,0,0,0,0,0,0,0,0,0,5
617,1,0,0,0,0,0,1,1,0,0,7
618,0,0,0,1,0,0,0,0,0,0,2
619,0,0,0,0,0,0,0,0,0,0,3
620,0,0,0,0,0,0,0,0,0,0,7
621,1,0,0,0,0,0,0,0,0,0,4
622,0,1,0,0,0,0,0,1,0,0,10
623,0,0,0,0,0,0,0,0,0,0,3
624,0,0,0,0,0,0,0,0,0,1,7
625,0,1,0,0,0,0,0,1,0,0,1
626,0,0,0,0,0,0,0,1,0,0,3
627,0,0,0,0,1,0,0,1,1,0,10
628,0,0,0,0,0,0,0,0,0,0,8
629,0,0,0,0,1,0,0,0,0,0,8
630,0,0,0,0,1,0,0,0,0,0,6
631,0,0,0,0,0,0,0,0,0,0,1
632,0,0,0,0,1,0,0,1,0,0,8
633,0,0,0,0,0,0,0,1,1,0,2
634,0,0,0,0,0,0,0,0,1,0,8
635,1,0,0,0,1,0,1,0,0,0,10
636,0,0,0,0,1,0,0,0,0,0,8
637,0,0,0,0,0,0,0,0,0,0,4
638,0,0,1,0,1,0,0,1,0,0,4
639,0,1,0,0,0,0,0,0,0,0,7
640,1,0,0,0,0,0,0,1,0,0,4
641,0,0,0,0,0,0,0,0,0,0,9
642,0,0,0,0,0,0,0,0,0,0,5
643,0,0,0,1,0,0,0,0,0,0,1
644,0,0,0,0,0,0,0,0,0,0,4
645,1,0,0,0,0,0,0,0,0,0,3
646,1,0,0,0,0,0,0,0,0,0,6
647,1,0,0,1,0,0,0,0,1,0,10
648,0,0,0,1,1,0,0,0,0,0,10
649,1,0,0,1,0,0,0,0,0,0,9
650,1,0,0,0,0,0,0,1,0,0,7
651,0,0,0,0,0,0,0,0,0,0,10
652,0,0,0,0,0,0,0,0,0,0,8
653,0,0,0,0,0,1,1,1,0,0,9
654,0,0,0,1,0,0,0,0,0,0,7
655,0,0,1,0,0,0,0,0,0,0,8
656,1,1,0,0,0,0,0,0,0,0,8
657,0,0,1,0,1,0,0,1,0,0,7
658,0,0,0,0,0,0,1,0,0,0,5
659,0,0,0,0,0,0,0,1,0,0,3
660,0,0,0,1,0,0,0,0,0,0,4
661,0,0,0,0,0,0,0,1,0,0,4
662,0,0,0,1,1,0,0,1,0,0,8
663,0,0,0,0,1,0,0,0,0,0,2
664,0,0,0,0,0,0,0,0,0,0,8
665,0,0,0,0,0,0,0,0,0,0,7
666,0,0,0,0,0,0,0,0,0,0,4
667,0,0,0,0,0,0,0,0,0,0,8
668,0,0,0,0,1,0,0,0,0,0,2
669,0,0,0,1,0,0,0,0,1,0,3
670,0,0,0,1,1,0,0,1,1,0,4
671,0,0,0,0,1,0,0,0,0,0,8
672,0,0,0,0,0,0,0,1,0,0,1
673,0,0,0,0,0,0,1,0,0,0,3
674,0,0,0,0,0,0,0,0,0,0,7
675,0,0,0,1,1,0,0,1,0,0,6
676,1,0,0,0,0,0,1,1,1,0,8
677,0,0,0,0,1,0,0,0,0,0,7
678,0,0,0,0,1,0,0,0,0,0,4
679,0,0,0,0,0,0,0,0,0,0,3
680,0,0,0,0,0,0,0,0,0,0,5
681,0,0,0,0,0,0,1,0,0,0,2
682,0,0,0,0,0,0,0,0,0,0,7
683,0,0,0,0,1,0,0,1,0,0,9
684,1,0,0,1,0,0,1,0,0,0,7
685,0,0,0,0,0,0,0,0,0,0,5
686,1,1,0,1,0,0,0,0,0,0,2
687,0,0,0,0,1,0,0,0,0,0,10
688,1,0,0,0,0,0,0,1,0,0,2
689,0,0,0,0,1,0,1,0,0,0,1
690,0,0,0,0,0,0,0,0,0,0,6
691,0,0,0,0,1,0,0,0,0,0,9
692,0,0,0,0,1,0,0,0,0,0,9
693,0,0,0,0,1,0,0,0,0,0,5
694,0,0,0,0,0,0,0,0,0,0,5
695,1,0,0,0,0,0,0,0,0,0,3
696,0,0,0,0,0,0,0,0,0,0,6
697,1,1,0,1,0,0,0,1,1,0,10
698,0,1,1,0,0,0,1,0,0,0,6
699,0,0,0,1,0,0,0,0,0,0,5
700,0,0,0,0,0,0,0,1,0,0,5
701,0,0,0,1,0,0,0,0,0,1,1
702,0,0,0,0,0,0,0,0,0,0,7
703,0,0,0,1,0,0,0,0,0,0,1
704,1,1,0,0,1,0,0,0,0,0,2
705,0,0,0,0,1,0,0,1,0,0,7
706,0,0,0,0,1,0,0,0,0,0,9
707,0,0,0,0,0,0,0,0,0,0,8
708,1,0,0,0,0,0,0,0,0,0,7
709,0,1,0,0,1,0,1,0,0,0,1
710,0,0,0,0,0,0,0,0,0,0,8
711,0,0,0,0,0,0,0,0,1,0,1
712,0,0,0,0,0,0,0,0,0,0,2
713,0,0,0,1,1,0,0,0,0,0,3
714,0,0,0,0,1,0,0,0,0,0,4
715,0,0,0,0,0,0,0,1,1,0,1
716,0,0,0,0,0,0,0,0,0,0,2
717,0,0,0,0,0,0,0,0,0,0,7
718,0,1,0,1,0,0,0,0,0,1,3
719,0,0,0,0,0,0,0,0,0,0,9
720,0,0,0,0,0,0,0,0,1,0,6
721,0,0,0,0,1,0,0,1,0,0,7
722,0,0,0,0,0,0,0,0,1,0,2
723,0,0,0,0,0,0,0,0,0,1,1
724,0,0,0,0,0,0,0,1,0,0,5
725,0,0,1,0,1,0,1,0,0,0,6
726,0,0,0,0,0,0,0,0,0,0,3
727,1,0,0,0,0,0,1,0,0,0,3
728,0,0,0,0,0,0,0,1,0,0,9
729,0,1,0,0,0,0,0,0,0,0,9
730,0,0,0,0,0,0,0,0,0,0,8
731,0,0,0,0,0,0,0,0,0,0,9
732,0,0,0,0,1,0,0,0,1,0,5
733,0,0,0,0,1,0,0,0,0,0,3
734,0,0,0,0,0,0,0,0,0,0,2
735,1,0,0,0,1,0,0,0,0,0,4
736,0,0,0,0,0,0,0,1,0,0,1
737,0,0,0,0,0,0,0,0,0,0,5
738,0,0,0,1,0,0,0,0,0,0,10
739,0,0,0,0,0,0,0,0,0,0,6
740,0,1,0,0,0,0,0,0,0,0,1
741,0,1,0,1,0,0,0,0,0,0,5
742,0,1,0,0,0,0,1,0,0,0,4
743,0,0,0,0,0,0,0,0,1,0,7
744,0,0,0,0,1,0,0,0,0,0,10
745,0,0,0,0,0,0,0,1,0,0,3
746,1,0,0,0,0,1,0,1,0,0,8
747,0,0,0,0,1,0,0,0,0,0,1
748,0,0,0,0,0,0,1,0,0,0,9
749,0,0,0,0,0,0,1,0,0,1,6
750,0,0,0,0,1,0,0,0,0,0,2
751,0,0,0,0,0,0,0,0,0,0,8
752,0,0,0,0,0,0,0,0,0,0,6
753,0,1,0,0,1,0,0,0,1,0,5
754,0,0,0,0,0,0,0,0,0,0,8
755,0,0,0,0,1,0,0,0,0,0,4
756,0,1,0,0,1,0,0,0,0,0,5
757,1,0,0,0,0,0,1,0,0,0,7
758,0,0,0,0,1,0,0,1,0,0,9
759,0,0,0,1,0,0,0,1,0,0,5
760,0,1,0,1,0,0,0,0,0,0,10
761,0,0,1,0,0,0,0,0,0,0,5
762,0,0,0,0,0,0,0,0,0,0,2
763,0,0,0,0,0,0,0,1,0,0,4
764,0,0,0,1,0,0,0,0,0,0,3
765,0,0,0,0,1,0,0,1,0,0,4
766,0,0,0,1,0,0,0,0,1,0,3
767,0,0,0,0,1,0,1,0,0,0,4
768,1,0,0,0,0,0,0,0,1,1,5
769,0,0,0,0,1,0,0,0,0,0,3
770,0,0,0,0,1,0,0,0,1,0,1
771,0,0,0,1,0,0,0,0,0,0,2
772,0,0,0,0,0,0,0,0,0,0,3
773,0,1,0,0,1,0,0,0,0,0,6
774,0,0,0,0,1,0,0,0,0,0,10
775,0,0,0,0,0,0,0,0,0,0,3
776,0,0,0,1,0,0,0,0,0,0,2
777,1,0,0,1,0,0,0,0,0,0,2
778,0,1,0,0,0,0,0,0,0,0,10
779,0,0,0,0,1,0,0,0,0,0,10
780,0,0,0,1,0,0,0,0,0,0,7
781,0,1,0,1,0,0,0,0,0,0,1
782,0,0,0,0,0,0,0,0,0,0,3
783,0,0,0,0,1,0,0,0,0,0,9
784,0,0,0,0,0,0,0,0,0,0,7
785,0,0,0,0,1,0,0,1,0,0,4
786,0,0,0,0,0,0,0,0,0,0,3
787,1,0,0,0,0,0,0,1,0,1,3
788,0,0,0,0,0,0,0,0,0,0,4
789,0,0,0,0,0,0,0,0,0,0,9
790,0,0,0,0,0,0,0,0,0,0,10
791,0,0,1,0,1,0,0,1,0,0,1
792,0,0,1,0,0,0,0,0,0,0,7
793,0,0,0,0,1,0,0,0,0,0,9
794,0,0,0,0,0,0,0,0,0,0,4
795,0,0,1,0,0,0,0,0,0,0,3
796,0,0,0,0,1,0,0,0,0,0,6
797,0,0,0,0,0,0,0,0,0,0,1
798,0,0,0,1,0,0,0,0,0,0,5
799,0,0,0,0,0,0,0,0,0,0,1
800,0,1,0,0,0,0,1,0,0,0,1
801,0,0,0,1,0,0,0,0,1,0,9
802,0,0,1,0,0,0,1,0,0,0,1
803,0,0,0,0,0,0,0,0,0,1,10
804,0,0,0,0,0,0,0,1,0,0,1
805,0,0,1,0,0,0,0,0,0,0,4
806,0,0,0,0,0,0,0,1,0,0,7
807,0,0,0,0,1,0,0,0,0,0,5
808,0,0,0,0,0,0,0,0,0,0,3
809,0,1,0,0,1,0,0,1,0,0,10
810,0,0,0,0,0,0,0,0,0,0,6
811,0,0,0,0,0,0,0,0,1,0,3
812,0,0,0,0,0,0,0,0,0,0,4
813,0,1,0,0,0,0,0,1,0,0,2
814,0,0,0,0,0,0,0,1,0,0,5
815,0,0,0,0,0,0,0,0,0,0,9
816,0,1,0,0,1,0,0,0,0,0,6
817,0,0,0,0,1,0,0,0,0,0,3
818,0,0,0,0,1,0,1,0,0,0,2
819,0,0,0,0,0,0,0,0,0,0,5
820,0,0,0,0,0,0,0,0,0,0,9
821,1,0,1,0,0,0,0,0,1,1,3
822,0,1,0,0,0,0,0,0,0,0,3
823,0,0,0,0,0,0,0,0,0,0,6
824,0,0,1,0,0,0,0,0,0,0,3
825,0,0,0,0,0,0,0,1,1,0,10
826,1,0,0,1,0,0,0,0,0,0,1
827,0,0,0,1,1,0,0,0,0,0,7
828,0,0,0,0,0,0,0,1,0,0,1
829,0,0,0,0,0,0,1,1,1,0,10
830,0,0,0,0,0,0,0,0,1,0,9
831,1,0,0,1,1,0,0,1,0,0,7
832,0,0,0,1,1,0,0,0,0,0,7
833,1,0,0,0,0,0,0,1,0,0,4
834,0,0,0,1,0,0,0,0,0,0,4
835,0,0,0,0,0,0,1,0,0,0,8
836,1,0,0,0,0,0,1,1,0,1,2
837,1,0,0,0,0,0,0,0,0,1,5
838,0,0,0,0,1,0,1,0,0,0,8
839,0,1,0,0,0,0,0,0,0,0,7
840,0,0,0,0,0,0,0,0,1,0,9
841,0,0,0,0,1,0,0,1,0,0,10
842,0,0,0,1,0,0,0,0,0,0,2
843,0,0,0,0,0,0,0,0,0,0,3
844,0,0,0,0,0,0,0,0,0,0,2
845,1,0,0,0,0,0,0,0,0,0,8
846,1,0,0,0,0,0,0,1,0,0,9
847,0,0,0,1,0,0,0,1,0,0,8
848,0,0,0,0,0,0,0,0,0,0,4
849,1,0,0,0,1,0,0,0,1,0,10
850,0,1,0,0,0,0,0,0,0,0,6
851,0,0,1,0,0,0,0,0,0,0,10
852,0,0,0,0,0,0,0,0,0,0,9
853,0,0,0,0,0,0,1,1,0,0,3
854,0,0,1,1,0,0,1,0,0,0,3
855,0,0,0,0,0,0,0,1,1,0,7
856,0,0,0,1,0,0,0,0,0,0,7
857,0,0,0,0,0,0,0,1,0,0,6
858,0,0,0,0,1,0,0,1,0,0,9
859,0,1,0,0,0,0,0,0,0,0,5
860,0,0,0,0,0,0,0,0,0,0,1
861,1,0,0,0,1,0,0,0,0,1,8
862,0,0,0,0,0,0,0,1,0,0,2
863,0,1,0,0,0,0,0,0,1,0,5
864,1,0,0,0,1,0,0,1,0,0,9
865,0,0,0,0,0,0,0,0,0,0,7
866,1,0,0,0,0,0,0,0,0,0,5
867,1,0,0,0,0,0,0,0,0,0,9
868,0,0,0,1,0,0,0,0,0,0,8
869,0,0,0,0,0,0,0,0,0,0,4
870,0,0,0,0,0,0,1,0,0,0,8
871,0,0,0,1,1,0,0,0,0,0,9
872,0,0,0,0,0,0,0,0,0,0,4
873,0,0,0,0,0,0,0,0,0,0,7
874,0,1,0,0,0,0,0,0,0,0,4
875,0,0,0,0,0,0,0,0,0,0,9
876,0,1,0,1,0,0,0,0,0,0,7
877,0,0,0,0,0,0,1,0,0,0,3
878,0,0,0,0,0,0,0,0,0,0,5
879,0,1,0,0,0,0,0,0,0,0,6
880,0,0,0,0,0,0,0,0,0,0,8
881,0,0,0,0,0,0,0,0,0,0,4
882,0,0,0,0,0,1,1,0,0,0,1
883,0,0,0,0,0,0,0,0,0,0,5
884,0,0,0,0,0,0,0,0,0,0,2
885,0,0,0,0,0,0,0,0,0,0,2
886,0,0,0,0,0,0,1,0,1,0,1
887,0,0,0,0,1,0,0,1,0,0,8
888,0,0,0,0,0,0,0,0,0,0,7
889,0,0,0,0,0,0,1,1,1,0,9
890,0,1,0,0,1,0,0,0,1,0,8
891,1,0,1,0,0,0,0,0,0,0,7
892,0,0,1,0,1,0,1,0,0,0,4
893,0,0,0,0,0,0,0,1,0,0,10
894,1,0,0,0,1,0,0,0,1,0,8
895,0,1,0,0,0,0,0,0,0,0,8
896,0,0,0,0,0,0,0,0,0,0,1
897,0,0,0,0,1,0,0,0,0,0,7
898,0,0,0,0,0,0,1,1,0,0,10
899,0,0,0,0,0,0,0,0,0,0,6
900,0,0,0,0,1,0,0,0,0,0,4
901,1,0,0,0,0,0,0,0,0,0,6
902,0,1,0,0,0,0,0,0,0,0,9
903,0,0,0,0,1,0,0,0,0,0,6
904,1,0,0,0,0,0,0,1,0,0,3
905,0,0,0,0,0,0,0,0,0,0,9
906,0,0,0,0,1,0,0,0,0,0,3
907,0,0,0,0,0,0,0,0,0,0,6
908,0,0,0,0,0,0,0,0,0,0,9
909,1,1,0,0,0,0,0,0,0,0,2
910,0,0,0,0,0,0,0,1,0,0,5
911,0,1,0,0,1,0,0,0,0,0,6
912,1,0,0,0,0,0,0,0,1,0,4
913,0,0,0,0,1,0,0,0,0,0,8
914,0,0,0,1,1,0,0,0,0,0,3
915,0,0,1,0,0,0,1,0,0,0,8
916,0,0,0,0,0,0,0,0,0,0,10
917,0,0,0,0,1,0,0,0,0,0,3
918,0,0,0,0,1,0,0,0,0,0,7
919,0,0,0,0,0,0,0,0,0,0,10
920,0,0,0,0,0,0,0,0,0,0,1
921,1,0,0,0,0,0,0,0,1,0,2
922,0,1,1,1,1,0,0,0,0,0,3
923,0,0,0,0,0,0,0,0,1,0,7
924,0,0,0,0,1,0,0,1,0,0,2
925,0,0,0,0,0,0,0,0,1,0,7
926,0,0,1,0,0,0,0,0,0,0,7
927,0,0,0,0,1,0,0,1,0,0,5
928,0,0,0,0,0,0,0,1,0,0,2
929,0,1,0,0,0,0,0,0,0,0,6
930,1,0,0,0,1,0,0,1,0,0,3
931,0,1,0,0,1,0,0,0,0,0,1
932,0,1,0,0,0,0,0,0,0,0,3
933,0,0,0,1,0,0,0,0,0,0,6
934,0,0,0,0,0,0,0,0,0,0,8
935,0,0,0,0,0,0,0,0,0,0,5
936,0,0,0,1,0,0,0,0,1,0,3
937,0,0,0,0,1,0,0,0,0,0,2
938,0,0,0,0,1,0,0,0,0,0,4
939,0,0,0,0,0,0,0,0,0,0,3
940,1,0,0,0,1,0,0,1,0,0,4
941,0,0,0,0,0,0,0,1,1,0,9
942,0,0,0,0,0,0,0,0,0,0,1
943,1,0,0,0,0,0,0,0,0,0,5
944,0,0,0,0,0,0,1,1,0,0,2
945,0,0,0,1,0,0,0,1,0,0,8
946,0,1,1,0,0,0,0,0,0,0,8
947,0,0,0,0,0,0,0,0,0,0,5
948,0,0,0,0,0,0,0,0,0,0,6
949,1,0,0,0,0,0,0,0,0,0,7
950,0,0,0,0,1,0,0,0,0,0,6
951,0,1,0,0,1,0,0,0,0,0,10
952,0,0,0,0,1,0,0,1,0,0,9
953,0,0,0,1,0,0,1,0,0,0,2
954,1,0,0,0,0,0,0,0,0,0,5
955,0,0,0,0,0,0,0,0,0,0,3
956,0,0,0,0,0,0,0,1,0,0,3
957,1,0,0,0,1,0,0,0,0,0,5
958,0,1,0,1,0,0,0,0,0,0,8
959,0,0,0,0,1,0,0,1,0,0,1
960,0,0,0,1,1,0,0,0,0,0,3
961,0,0,0,0,0,0,0,1,0,0,5
962,1,0,0,1,0,0,0,1,0,0,7
963,0,0,0,0,1,0,1,1,0,0,1
964,0,0,0,1,0,0,0,0,0,0,4
965,0,0,0,0,0,0,0,0,0,0,4
966,1,0,0,0,0,0,0,0,0,0,9
967,0,0,0,0,0,0,0,1,0,0,8
968,1,1,1,0,1,0,0,0,1,0,4
969,0,1,0,0,1,0,0,0,0,0,5
970,0,0,0,1,0,0,0,0,0,0,7
971,0,0,0,0,0,0,1,1,1,0,7
972,0,0,0,0,0,0,0,0,0,0,3
973,1,0,0,0,0,0,0,0,0,0,4
974,0,0,0,0,0,0,1,1,1,0,5
975,0,0,0,0,0,0,0,0,0,0,1
976,1,0,0,0,1,0,0,1,0,0,10
977,0,0,0,0,0,0,0,1,1,0,5
978,0,0,0,0,1,0,0,0,0,0,1
979,0,0,0,0,0,0,0,1,0,0,7
980,0,0,0,0,1,0,0,0,0,0,1
981,0,0,0,1,0,0,0,0,0,0,9
982,0,0,0,0,0,0,0,0,0,0,2
983,0,1,0,0,0,0,0,0,0,0,2
984,0,0,0,0,1,0,0,0,0,0,6
985,1,0,0,0,0,0,0,0,0,0,6
986,0,0,0,0,0,0,0,0,0,0,9
987,0,1,0,0,0,0,0,0,0,0,5
988,0,0,0,0,0,0,1,1,1,0,3
989,1,0,0,0,0,0,0,1,0,0,3
990,0,0,0,1,0,0,0,0,0,0,6
991,0,0,0,0,0,0,0,0,0,0,4
992,1,0,0,0,1,0,0,0,0,0,9
993,0,0,0,0,0,0,0,0,0,0,8
994,0,0,0,0,0,0,0,0,0,0,2
995,0,0,0,0,0,0,0,0,0,0,6
996,0,0,0,0,0,0,0,0,0,0,3
997,0,0,0,1,0,0,0,0,0,1,9
998,0,0,0,0,0,0,0,0,0,0,8
999,0,0,0,0,0,0,0,0,0,0,2
1000,0,1,0,0,0,0,0,0,0,0,6
1001,0,0,0,0,0,0,0,0,1,0,1
1002,0,0,0,0,0,0,0,0,1,0,8
1003,0,0,0,0,0,0,0,0,0,0,5
1004,0,0,0,0,1,0,0,0,0,0,3
1005,0,0,0,0,0,0,0,0,0,0,8
1006,0,0,0,0,1,0,0,0,0,0,6
1007,0,0,0,0,0,0,0,0,0,0,9
1008,0,1,0,0,1,0,0,0,0,0,7
1009,0,0,0,0,1,0,0,0,0,0,8
1010,0,0,0,0,0,0,0,0,0,0,6
1011,1,0,0,0,1,0,1,1,0,0,3
1012,1,0,0,0,1,0,0,1,0,1,5
1013,0,1,0,0,0,0,0,0,0,0,9
1014,0,0,0,0,0,0,0,0,0,0,9
1015,0,0,0,0,0,1,0,0,0,0,8
1016,0,0,0,0,0,0,1,0,0,0,8
1017,0,0,0,0,0,0,0,0,0,0,7
1018,0,0,0,1,0,0,0,0,0,0,7
1019,0,0,0,0,1,0,0,0,0,0,2
1020,0,0,0,0,0,0,0,0,0,0,7
1021,1,0,0,0,0,0,1,0,0,0,10
1022,0,0,0,0,0,0,0,0,0,0,5
1023,0,0,0,0,0,0,0,0,0,1,1
1024,0,0,0,0,0,1,1,0,0,0,3
1025,0,0,0,0,0,0,0,1,0,0,4
1026,0,0,0,0,0,0,0,1,0,0,8
1027,0,0,0,0,0,0,0,0,0,0,2
1028,0,0,0,0,0,0,0,0,0,0,6
1029,1,0,0,1,0,0,0,1,1,0,8
1030,0,0,0,0,0,0,0,1,0,0,10
1031,0,1,0,0,0,0,0,0,1,0,6
1032,0,0,0,0,0,0,0,0,0,0,9
1033,0,0,0,0,0,0,0,0,0,0,2
1034,0,0,0,0,1,0,0,0,0,1,9
1035,0,0,0,0,1,0,0,0,0,0,1
1036,1,0,0,0,1,0,0,0,0,0,4
1037,0,0,0,0,0,0,0,0,0,0,6
1038,0,0,0,0,0,0,0,0,0,0,4
1039,1,0,0,0,1,0,0,1,0,0,9
1040,1,0,0,0,0,0,0,0,0,0,6
1041,1,1,0,0,0,0,0,0,0,0,1
1042,0,0,0,0,1,0,0,0,0,0,6
1043,0,0,0,0,1,1,0,1,0,0,4
1044,0,1,1,0,0,0,0,1,0,0,2
1045,0,0,0,0,0,0,0,0,0,0,5
1046,0,0,0,0,1,0,0,0,0,1,5
1047,0,0,0,0,1,0,0,1,0,0,3
1048,0,0,0,0,0,0,0,0,0,0,7
1049,0,0,0,0,0,0,0,0,0,0,5
1050,0,0,0,0,0,0,0,1,0,0,2
1051,0,0,0,0,1,0,0,0,0,0,2
1052,1,0,0,1,0,0,0,0,0,0,10
1053,1,0,0,0,1,0,0,0,0,0,2
1054,0,0,0,0,1,0,0,0,0,0,8
1055,0,1,0,0,0,0,1,0,0,0,2
1056,0,0,0,0,0,0,0,0,1,0,1
1057,0,0,0,0,1,0,0,0,0,0,10
1058,1,0,0,1,0,0,0,1,1,0,7
1059,0,0,0,1,0,0,1,0,0,0,2
1060,0,1,0,0,0,0,0,0,0,0,9
1061,0,0,0,0,1,0,0,0,0,0,7
1062,0,0,0,0,0,0,0,0,0,0,2
1063,0,1,0,0,1,0,0,1,0,0,1
1064,0,1,0,0,0,0,0,0,0,0,5
1065,0,0,0,0,0,0,0,0,0,0,1
1066,0,0,0,0,0,0,0,0,1,0,5
1067,0,0,0,0,0,0,0,0,0,0,2
1068,0,0,0,0,0,0,0,0,0,0,9
1069,0,0,0,0,0,0,0,0,0,0,1
1070,0,0,0,0,1,0,0,0,0,0,4
1071,0,0,0,0,0,0,0,1,1,0,10
1072,0,0,0,0,1,0,0,0,0,0,8
1073,0,0,0,0,0,0,0,0,0,0,9
1074,1,0,0,0,0,0,0,0,0,0,7
1075,0,0,0,1,1,0,0,0,0,0,6
1076,1,0,0,0,0,0,0,0,0,0,8
1077,0,0,0,0,0,0,0,0,0,0,5
1078,0,0,0,0,1,0,0,0,0,0,10
1079,0,0,0,0,0,0,1,0,1,0,3
1080,0,0,0,0,1,0,0,0,1,0,3
1081,0,0,0,0,1,0,0,1,0,0,1
1082,0,0,0,0,1,0,0,1,0,0,3
1083,0,0,0,0,0,0,0,1,1,0,10
1084,0,0,0,0,0,0,0,1,0,0,10
1085,0,0,0,0,0,0,0,0,0,0,3
1086,0,0,0,0,0,0,0,0,1,0,3
1087,1,0,0,0,1,0,0,0,0,0,3
1088,1,0,0,0,0,0,0,0,0,0,2
1089,0,0,0,1,0,0,0,0,0,0,7
1090,0,0,0,0,0,0,0,0,0,0,4
1091,0,0,0,0,0,0,0,0,0,0,4
1092,1,0,0,0,1,0,0,0,0,0,7
1093,1,0,0,0,1,0,0,1,0,0,8
1094,0,0,1,0,0,0,0,0,0,0,7
1095,0,0,0,0,0,0,1,0,0,0,3
1096,0,0,0,0,0,0,0,0,0,0,8
1097,1,0,0,0,1,0,0,0,0,0,9
1098,0,0,0,0,0,0,0,0,1,0,2
1099,0,0,0,0,1,0,0,0,0,0,3
1100,0,1,0,0,1,0,0,0,1,0,7
1101,0,0,0,0,0,0,0,0,0,0,4
1102,0,1,1,0,1,0,0,0,0,0,9
1103,0,0,0,0,0,0,1,0,0,0,8
1104,1,1,0,0,0,0,0,1,0,0,8
1105,0,0,0,0,0,0,0,0,0,0,3
1106,0,0,0,0,0,0,0,1,1,0,2
1107,0,0,0,0,0,0,0,1,0,0,2
1108,0,0,0,0,0,0,0,0,0,0,4
1109,0,0,0,0,0,0,1,1,0,0,1
1110,0,0,0,0,0,0,0,0,1,0,2
1111,1,0,1,1,0,0,0,0,0,0,9
1112,0,0,0,0,0,0,1,0,0,1,10
1113,0,0,0,0,1,0,0,0,0,0,6
1114,0,1,0,1,0,0,0,1,0,0,9
1115,1,0,0,1,0,0,0,0,0,0,4
1116,1,1,0,0,1,0,0,0,0,0,9
1117,0,0,0,0,1,0,0,0,0,0,10
1118,0,0,0,0,0,0,0,0,0,0,1
1119,0,0,0,0,0,0,0,0,0,0,4
1120,1,1,0,1,0,0,0,0,0,0,10
1121,0,0,0,0,0,0,0,0,0,0,9
1122,1,1,0,1,0,0,0,0,0,0,2
1123,0,1,0,0,1,0,0,0,0,0,10
1124,0,0,0,0,1,0,1,0,0,0,3
1125,0,0,0,0,0,0,0,0,1,0,5
1126,0,0,1,0,0,0,0,0,0,0,9
1127,0,0,0,0,0,0,0,0,1,1,6
1128,0,1,1,0,1,0,0,0,0,1,3
1129,0,0,0,0,0,0,0,0,0,0,10
1130,0,0,0,0,1,0,0,1,0,0,5
1131,0,0,0,0,1,0,0,1,0,0,10
1132,0,0,0,0,0,0,0,0,0,0,10
1133,0,0,0,0,1,0,0,1,0,0,2
1134,1,0,0,0,0,0,1,1,0,1,1
1135,1,1,0,0,1,0,0,0,0,0,3
1136,0,0,0,0,0,0,0,1,1,0,6
1137,1,0,0,0,1,0,0,1,0,0,3
1138,0,0,0,0,0,0,1,0,0,0,7
1139,0,0,0,0,0,0,0,1,0,0,9
1140,0,0,0,1,0,0,0,0,0,0,4
1141,0,0,0,0,1,0,0,0,0,0,4
1142,0,0,0,1,0,0,0,0,0,0,4
1143,0,0,0,1,1,0,0,0,0,0,3
1144,0,0,0,0,0,0,0,1,0,0,1
1145,1,0,0,0,0,0,0,0,0,0,7
1146,0,0,0,0,1,0,0,0,0,0,7
1147,0,0,0,0,0,0,0,0,0,0,5
1148,0,0,0,0,0,0,0,1,0,0,7
1149,0,0,0,0,0,0,0,0,0,0,5
1150,0,0,0,0,0,0,0,0,0,0,10
